0 - 20 DE JULIO - NARINO
14208 - ABASTICOS - CUNDINAMARCA
2001 - ABEJORRAL - ANTIOQUIA
0 - ABISINIA - ANTIOQUIA
22001 - ABREGO - NORTE DE SANTANDER
2002 - ABRIAQUI - ANTIOQUIA
0 - ABROJAL - CORDOBA
20001 - ACACIAS - META
12001 - ACANDI - CHOCO
0 - ACAPULCO - CUNDINAMARCA
27001 - ACAPULCO - SANTANDER
31007 - ACARICUARA - VAUPES
18086 - ACEVEDO - HUILA
0 - ACHI - BOLIVAR
5078 - ACHI  - BOLIVAR
0 - ACHIOTE - SUCRE
0 - ACHIRAL - CAUCA
0 - ACHIRAL - TOLIMA
0 - ACO - TOLIMA
0 - ACOSO - CHOCO
0 - AEROPUERTO - ANTIOQUIA
0 - AEROPUERTO LA PISTA - NORTE DE SANTANDER
0 - AFRO COLOMBIANOS BAJO AMARON - PUTUMAYO
0 - AFRO COLOMBIANOS PUERTO COLON - PUTUMAYO
18001 - AGRADO - HUILA
0 - AGROVILLA - CALDAS
0 - AGUA AZUL - CAUCA
0 - AGUA BLANCA - BOYACA
0 - AGUA BLANCA - CAQUETA
27003 - AGUA BLANCA - SANTANDER
0 - AGUA BLANCA - TOLIMA
0 - AGUA BONITA - CALDAS
0 - AGUA BONITA - CUNDINAMARCA
0 - AGUA CLARA - NORTE DE SANTANDER
0 - AGUA CLARA (GOLONDRO) - CAUCA
0 - AGUA CLARA CANELAR - CAUCA
0 - AGUA CLARAS - TOLIMA
14001 - AGUA DE DIOS - CUNDINAMARCA
22003 - AGUA DE LA VIRGEN - NORTE DE SANTANDER
0 - AGUA FRIA - CESAR
27002 - AGUA FRIA - SANTANDER
0 - AGUA LINDA - ANTIOQUIA
0 - AGUA LINDA - SANTANDER
0 - AGUA MANZA - VALLE DEL CAUCA
0 - AGUA NEGRA - SANTANDER
0 - AGUA NEGRO - BOYACA
0 - AGUA SANTA - ARAUCA
0 - AGUA SUCIA - BOLIVAR
0 - AGUA TENDIDA - BOYACA
0 - AGUA VIVAS - CORDOBA
0 - AGUABLANCA - CUNDINAMARCA
0 - AGUABLANCA - NORTE DE SANTANDER
7001 - AGUABONITA - CALDAS
0 - AGUACATAL - NARINO
0 - AGUACATE - CHOCO
0 - AGUACATE - SUCRE
0 - AGUACHICA - ARAUCA
11001 - AGUACHICA - CESAR
9023 - AGUACLARA - CASANARE
30001 - AGUACLARA - VALLE DEL CAUCA
27124 - AGUADA - SANTANDER
4044 - AGUADA DE PABLO - ATLANTICO
4055 - AGUADA DE PABLO (CORREGIMIENTO) - ATLANTICO
7002 - AGUADAS - CALDAS
22107 - AGUALINDA - NORTE DE SANTANDER
0 - AGUANICA - CUNDINAMARCA
11002 - AGUAS BLANCAS - CESAR
0 - AGUAS BLANCAS - PUTUMAYO
2226 - AGUAS CLARAS - ANTIOQUIA
20002 - AGUAS CLARAS - META
22004 - AGUAS CLARAS - NORTE DE SANTANDER
0 - AGUAS FRIAS - ANTIOQUIA
0 - AGUAS LINDAS - VALLE DEL CAUCA
0 - AGUAS NEGRAS - BOLIVAR
0 - AGUAS NEGRAS - SUCRE
0 - AGUAS VIVAS - ATLANTICO
13001 - AGUAS VIVAS - CORDOBA
0 - AGUAS VIVAS - MAGDALENA
0 - AGUASAL - CHOCO
9006 - AGUAZUL - CASANARE
0 - AGUAZUL - RISARALDA
19001 - AGUESTRADA - MAGDALENA
27006 - AGUIRRE - SANTANDER
0 - AGUITA - RISARALDA
11017 - AGUSTIN CODAZZI - CESAR
21001 - AHUMADA - NARINO
18002 - AIPE - HUILA
0 - AIPECITO - HUILA
0 - ALASKA - VALLE DEL CAUCA
14002 - ALBAN - CUNDINAMARCA
0 - ALBAN - NARINO
30002 - ALBAN - VALLE DEL CAUCA
21002 - ALBAN  (SAN JOSE) - NARINO
0 - ALBANIA - ANTIOQUIA
8001 - ALBANIA - CAQUETA
0 - ALBANIA - CAUCA
16020 - ALBANIA - LA GUAJIRA
0 - ALBANIA - NARINO
0 - ALBANIA - PUTUMAYO
27007 - ALBANIA - SANTANDER
28091 - ALBANIA - SUCRE
0 - ALBERGUE - CUNDINAMARCA
0 - ALBERTO LLERAS - NARINO
0 - ALBI - NARINO
30003 - ALCALA - VALLE DEL CAUCA
0 - ALCAPARRAL - BOYACA
21003 - ALDANA - NARINO
21004 - ALDANA - NARINO
0 - ALDEA DE MARIA - NARINO
0 - ALDEA EL DANUBIO - TOLIMA
2198 - ALEGRIAS - ANTIOQUIA
0 - ALEGRIAS - CAUCA
0 - ALEGRIAS - VALLE DEL CAUCA
0 - ALEGRIAS LA GRAMINEA (BRISAS DEL CONDINA) - RISARALDA
2151 - ALEJANDRIA - ANTIOQUIA
0 - ALEJANDRIA - MAGDALENA
0 - ALEMANIA - CORDOBA
0 - ALEMANIA - SUCRE
0 - ALEX - NARINO
0 - ALFEREZ - SUCRE
0 - ALFONSO LOPEZ - ANTIOQUIA
0 - ALFONSO LOPEZ - CHOCO
0 - ALFONSO LOPEZ - CORDOBA
0 - ALFONSO LOPEZ - NARINO
0 - ALFONSO LOPEZ - TOLIMA
0 - ALFONSO LOPEZ (BALSITAS) - CAUCA
0 - ALFONSO LOPEZ PUMAREJO (FLORIDA) - NARINO
0 - ALGARROBAL - MAGDALENA
0 - ALGARROBO - BOLIVAR
19002 - ALGARROBO - MAGDALENA
18003 - ALGECIRAS - HUILA
4051 - ALGODONAL - ATLANTICO
0 - ALGODONCILLO - SUCRE
0 - ALGODONES - CUNDINAMARCA
0 - ALISAL - CUNDINAMARCA
0 - ALMAGRA - SUCRE
0 - ALMAGRAS - ANTIOQUIA
10001 - ALMAGUER - CAUCA
6001 - ALMEIDA - BOYACA
0 - ALMENDRO - CHOCO
0 - ALMENDRONAL - VALLE DEL CAUCA
0 - ALMIRANTE PADILLA - NARINO
0 - ALPUJARRA - NARINO
29001 - ALPUJARRA - TOLIMA
0 - ALSACIA - CALDAS
0 - ALSACIA - CUNDINAMARCA
0 - ALTA VISTA - ANTIOQUIA
